"","sentence_text_new"
"1181","The 2005 Clean Neighbourhoods and Environment Act will give local authorities and regulators the powers they have asked for to tackle litter, graffiti, abandoned cars, fly-tipping, noise pollution and other environmental concerns."
"1182","We will further crack down on environmental crime, minimising litter, cleaning up graffiti and tackling fly-tipping."
"1183","We will extend kerbside collection of at least two types of recyclable materials to all households in England by 2010."
"1184","Polluters will have the opportunity to invest in environmental remediation or new local environmental projects rather than just pay fines."
"1185","Rather than `polluter pays' this new system would mean the `polluter improves'."
"1186","Britain's beaches, rivers and drinking water are now of the highest ever quality."
"1187","We have added 30,000 hectares to the green belt while exceeding our target of building 60 per cent of new houses on brownfield sites."
"1188","We have established the first National Park in England since the 1950s."
"1189","To enhance our children's understanding of the environment we will give every school student the opportunity to experience outof-classroom learning in the natural environment."
"1190","All newly developed communities - such as the Thames Gateway Development - will be built to high environmental standards on issues such as energy efficiency and water use, and we will develop a clear plan to minimise the impact of new communities on the environment."
"1191","From April 2006, all new homes receiving government funding will meet the new Code for Sustainable Buildings and we will encourage local authorities to apply similar standards to private homes."
"1192","Through a Marine Act, we will introduce a new framework for the seas, based on marine spatial planning, that balances conservation, energy and resource needs."
"1193","To obtain best value from different uses of our valuable marine resources, we must maintain and protect the ecosystems on which they depend."
"1195","The choice for 2010. The Tories have always neglected the arts, seeing them as an easy target for cuts."
"1196","They do not understand the role that culture can play in the lives of individuals, in the futures of our towns and cities, and in the prosperity of our country."
"1197","The choice is forward with new Labour to more sport in schools, arts for all children and young people, and continued investment in culture."
"1198","Or back to the Tories and cuts of £207 million across culture, arts and sport."
"1200","Chapter 9 Democracy: Power devolved, citizens empowered. Forward to reform and decentralisation not back to opportunism and neglect."
"1201","1979-1997: Power centralised to Whitehall."
"1202","1997-2005: Power devolved to Scotland, Wales, London."
"1203","2010: Stronger local government, with local communities able to make the key decisions about their own neighborhoods."
"1204","In our first two terms we enshrined a new constitutional settlement between the nations of the United Kingdom."
"1205","In our next term we will complete the reform of the House of Lords so that it is a modern and effective revising Chamber."
"1206","And we will devolve more power to local authorities and local communities, giving people real power over the issues that matter most to them."
"1208","The new Labour case. Widening access to power is as important as widening access to wealth and opportunity."
"1209","National standards are important to ensure fairness."
"1210","But the best way to tackle exclusion is to give choice and power to those left behind."
"1211","Our political institutions - including our own party - must engage a population overloaded with information, diverse in its values and lifestyles, and sceptical of power."
"1212","However, people are passionate about politics - when they see it affects them."
"1213","So our challenge is to bridge the chasm between government and governed."
"1214","Our third term will build upon our unprecedented programme of constitutional reform embedding a culture of devolved government at the centre and self-government in our communities."
"1216"," Building from the neighbourhood up. People want a sense of control over their own neighbourhood."
"1217","Not a new tier of neighbourhood government, but new powers over the problems that confront them when they step outside their front door - issues like litter, graffiti and anti-social behaviour."
"1218","That is why we will offer neighbourhoods a range of powers from which they can choose, including: "
"1219"," New powers for parish councils to deal with anti-social behaviour."
"1220"," Powers for local people to trigger action in response to persistent local problems."
"1221"," Community funds for local neighbourhoods to spend on local priorities."
"1222"," New opportunities for communities to assume greater responsibility or even ownership of community assets like village halls, community centres, libraries or recreational facilities."
"1223","Good parish councils engage communities and make a real difference, so we will extend the right to establish parish councils to communities in London."
"1224","Widening access to power is as important as widening access to wealth and opportunity."
"1225","National standards are important to ensure fairness."
"1227","A vibrant civil society. We believe that enterprises in the mutual and cooperative sector have an important role to play in the provision of local services, from health to education, from leisure to care for the vulnerable."
"1228","As democratic, not-for-profit organisations, they can help to involve local people in shaping the services they want, unleash creativity and innovation, create jobs and provide new services - especially in neighbourhoods where traditional services have failed local people in the past."
"1229","We have introduced a new legal form - the Community Interest Company (CIC) - and want to support new enterprises."
"1230","As a major stimulus to this sector, central government and local authorities will work with these `social enterprises' wherever possible."
"1231","Where services can be provided by mutuals, cooperatives or CICs to the required standards of quality and value for money, they should be positively encouraged to develop and be included in procurement policies."
"1232","We will discuss with local authorities the best way to achieve this."
"1233","In a range of services the voluntary and community sector has shown itself to be innovative, efficient and effective."
"1234","Its potential for service deliver y should be considered on equal terms."
"1235","We will continue to improve the context in which the gifting of time and resources to the voluntary sector takes place."
"1236","We will reintroduce the widely supported reforms in the Charities Bill."
"1237","We understand that often the spark for local innovation and change comes from one or two dedicated, visionary individuals."
"1238","These people, sometimes dubbed `social entrepreneurs', deser ve our full support."
"1239","We will develop a framework of incentives and rewards, to recognise the special people in every community whose voluntary efforts transform the lives of others."
"1241","A better alternative for young people. We know that parents and young people think that there should be more things to do and places to go for teenagers."
"1242","We will publish plans to reform provision in order to ensure that all young people have access to a wider set of activities after the school day such as sport and the arts."
"1243","We are determined that better provision will be allied to a stronger voice for the young themselves in designing and managing local provision."
"1244","We will establish the first ever national framework for youth volunteering, action and engagement - a modern national youth community service, led by young people themselves - with an investment over the next three years of up to £100 million with matched funding from business, the voluntary sector and the Lottery."
"1246","Councils: more freedom, less bureaucracy. Strong communities ultimately require strong local government."
"1247","We will give councils further freedoms to deliver better local services, subject to minimum national standards, with even greater freedoms for top-performing councils."
"1248","We will reduce unnecessary bureaucracy by cutting both the cost of inspection and the total number of inspectorates, and we will dramatically simplify the many funding streams available to local areas through new Local Area Agreements."
"1249","We will also give councils greater stability by providing three-year funding."
"1250","We will continue to deliver efficiency savings and improvements to local ser vices through joint procurement, shared services, streamlining administrative structures while promoting decision-making at the level that will make a difference."
"1251","We will continue to strengthen the community leadership role of local authorities working in partnership with public, voluntary and private bodies."
"1253","Stronger leadership. Strong local government requires strong leadership."
"1254","We will ensure that councils are organised in the most effective way to lead and suppor t local partnerships and deliver high-quality services."
"1255","We will explore giving people a more direct opportunity to express a view about whether they would like to have a directly elected mayor."
"1256","We will also consult with city councils on the powers needed for a new generation of city mayors."
"1257","And we will examine the case for simplifying the current local government election cycle by moving towards `whole council' elections every four years."
"1259","Council tax under control. Labour recognises the concerns that have been raised about the level of council tax."
"1260","This year we have delivered the lowest council tax increase in over a decade through a combination of extra investment and tough action to cap excessive increases."
"1261","We will continue to invest in local services with year-on-year increases in grants to local councils, and will not hesitate to use our capping powers to protect council taxpayers from excessive rises in council tax."
"1262","We remain concerned that many council taxpayers are not claiming reductions in their council tax bills to which they are already entitled."
"1263","We will therefore introduce measures to make it easier for pensioners and people on low incomes to claim Council Tax Benefit."
"1264","In the longer term, we are committed to reforming council tax and will consider carefully the conclusions of the Lyons Review into local government finance."
"1266","The nations and regions of the UK. In our first term, we devolved power to Scotland and Wales and restored city-wide government to London."
"1267","Britain is stronger as a result."
"1268","In the next Parliament, we will decentralise power further."
"1269","In Wales we will develop democratic devolution by creating a stronger Assembly with enhanced legislative powers and a reformed structure and electoral system to make the exercise of Assembly responsibilities clearer and more accountable to the public."
"1270","We will also review the powers of the London Mayor and the Greater London Authority."
"1271","And we will devolve further responsibility to existing regional bodies in relation to planning, housing, economic development and transport."
"1273","Northern Ireland. The Belfast Agreement on Good Friday 1998, was a remarkable achievement."
"1274","Life in Northern Ireland is immeasurably better as a result."
"1275","A huge programme of reform in policing, justice and rights, together with the lowest ever unemployment has helped address the inequalities of the past and has created a new confidence."
"1276","It is unacceptable that seven years after the agreement there are still paramilitary groups involved in criminality and punishment attacks."
"1277","This has to end."
"1278","The period of transition is over."
"1279","Unionist politicians have made it clear that they are prepared to share power with nationalists and republicans if violence is ended once and for all."
"1280","It is time for all groups in Northern Ireland to make it clear they will only use democratic and peaceful means to advance their aims."
"1281","We will work tirelessly with the parties in Northern Ireland and with the Irish government to re-establish the devolved institutions."
"1282","But this can only happen on an inclusive basis if the IRA ends paramilitarism and criminality for good and decommissions its weapons."
"1283","Bringing this about so that normal politics can take over in the Province will be our principal aim."
"1284","The best way to tackle exclusion is to give choice and power to those left behind."
"1285","Loyalist paramilitary violence and criminality is equally intolerable."
"1286","We will ensure that it is dealt with severely while providing the assistance necessary to Loyalist communities to ensure that prosperity is spread throughout Northern Ireland."
"1288","Parliamentar y reform. Labour has already taken steps to make the House of Commons more representative, through all-women shortlists."
"1289","Labour will also continue to support reforms that improve parliamentary accountability and scrutiny led by the successful Modernisation Committee."
"1290","In our first term, we ended the absurdity of a House of Lords dominated by hereditary peers."
"1291","Labour believes that a reformed Upper Chamber must be effective, legitimate and more representative without challenging the primacy of the House of Commons."
"1292","Following a review conducted by a committee of both Houses, we will seek agreement on codifying the key conventions of the Lords, and developing alternative forms of scrutiny that complement rather than replicate those of the Commons"
"1293","the review should also explore how the upper chamber might offer a better route for public engagement in scrutiny and policy-making."
"1294","We will legislate to place reasonable limits on the time bills spend in the second chamber - no longer than 60 sitting days for most bills."
"1295","As part of the process of modernisation, we will remove the remaining hereditar y peers and allow a free vote on the composition of the House."
"1296","Labour remains committed to reviewing the experience of the new electoral systems - introduced for the devolved administrations, the European Parliament and the London Assembly."
"1297","A referendum remains the right way to agree any change for Westminster."
"1298","Having been the first government to take action to clean up the funding of political parties, we will continue to work with the independent Electoral Commission to explore how best to support the vital democratic role of political parties while recognising that campaigning activity must always be funded by parties from their own resources."
"1299","Since 1997 there has been a flowering of innovative forms of public engagement, for example, the Citizens Council used by the National Institute for Clinical Excellence to advise on ethical dilemmas."
"1300","With the growing importance of new public policy issues and dilemmas - particularly those arising from scientific advances - we will continue to explore new and innovative forms of public engagement raising their profile and status in policy-making."
"1302","A voice for all. A fully democratic society depends on giving everyone a voice and stake."
"1303","Only Labour governments have ever introduced race relations legislation, and laws passed in 2000 are ensuring that all public bodies promote diversity and tackle discrimination against black and Asian Britons."
"1304","We will continue to promote civil rights for disabled people, ensuring full implementation of the new positive duty on the public sector to promote equality of opportunity for disabled people."
"1305","We will also introduce a similar duty to promote equality of opportunity between women and men, and will further extend protection against discrimination on the grounds of religion and belief."
"1306","We are committed to improving the rights and opportunities of gays and lesbians, that's why we brought in legislation on civil partnerships, reducing the age of consent, repealed Section 28 and reformed the sexual offences legislation so that it was no longer discriminatory."
"1307","It remains our firm and clear intention to give people of all faiths the same protection against incitement to hatred on the basis of their religion."
"1308","We will legislate to outlaw it and will continue the dialogue we have started with faith groups from all backgrounds about how best to balance protection, tolerance and free speech."
"1309","We are proud to have brought in the Human Rights Act, enabling British citizens to take action in British courts rather than having to wait years to seek redress in Strasbourg."
"1310","But rights must be balanced by responsibilities."
"1311","So we will continue to bear down on abusive or frivolous claims."
"1312","In the next Parliament we will establish a Commission on Equality and Human Rights to promote equality for all and, tackle discrimination, and introduce a Single Equality Act to modernise and simplify equality legislation."
"1314","The choice for 2010. The Tories have only one policy on democratic reform - opportunism."
"1315","Arch centralisers when in office, they now claim to be localists."
"1316","Having refused for decades to accept any reform of the archaic House of Lords, some of them now claim to support a fully elected House."
"1317","The choice is forward with new Labour to modern institutions and more power than ever devolved to communities and successful local authorities."
"1318","Or back with the Tories to a government indifferent to the health of our democracy and negligent of our institutions. "
