"","sentence_text_new"
"1228","The AIDS pandemic is a global emergency which undermines economic development and threatens international security."
"1229","We will increase backing for the development of an AIDS vaccine."
"1230","Working with bodies such as the churches, we will support large-scale AIDS/HIV education programmes and press for mother-to-child AIDS treatment drugs to be made available cheaply."
"1231","Promote universal primary education."
"1232","Education is essential to economic development."
"1233","We will spearhead initiatives to increase the resources for basic education in developing countries."
"1234","In return for financial support recipient countries should be obliged to reduce expenditure on arms."
"1235","Implement the OECD convention on bribery."
"1236","We will allow UK registered companies to be prosecuted for bribery offences committed overseas."
"1238","Setting You Free. Stop using taxpayers' money to support the arms trade by ending subsidies for arms sold to foreign regimes."
"1241","Green Action. Global Climate Change. We will place Britain at the forefront of climate change negotiations, pressing other nations to ratify and implement the 1997 Kyoto Protocol by the Rio+10 world summit in mid 2002."
"1242","We will seek to extend its terms and targets further."
"1243","We will ensure that Britain achieves its target well before the deadline, and establishes a new target of a 20% reduction in CO2 emissions by 2010."
"1245","Introduce Stronger Environmental Objectives. We will campaign to introduce stronger environmental objectives into the Common Agricultural Policy, lending and investment policies of the IMF, World Bank and regional development banks."
"1246","WTO rules should respect environmental principles as long as these are applied in a non-protectionist way."
"1248","Promote Sustainable Development. We will ensure that environmental and social sustainability is a prime objective of aid and technology transfer policies."
"1250","Improve Environmental Governance. The Rio+10 summit in 2002 is an opportunity to improve the international community' ability to tackle environmental threats."
"1251","We want a substantial increase in resources for the UN Environment Programme and for the implementation of environmental agreements."
"1252","We also advocate a UN Economic and Environmental Security Council for Sustainability."
"1255","Britain's Economy. Freedom to thrive. No Government can deliver freedom without creating a sound and sustainable economy, in which business can thrive, the environment is safeguarded and employees are properly protected, nationally and internationally."
"1256","Liberal Democrats will:  Create a competitive and sound economy to deliver prosperity for all."
"1257","Enable British euro entry, subject to the decision of the British people in a referendum."
"1258","Make taxation and spending policies clearer and more accountable."
"1259","Strengthen the independence of the Bank of England.  "
"1260","The Conservatives were incompetent stewards of the British economy."
"1261","The Thatcher and Major years went from boom to bust to boom and bust again."
"1262","While some made their fortunes, sectors of the economy such as manufacturing and farming suffered a steady decline."
"1263","The Conservatives failed to make the public investment needed for the long term, starving schools, training and the transport system."
"1264","Labour has done too little to redress the mistakes of the Conservatives."
"1265","They were too timid in their first three years in power, failing to recognise the very poor state of the public sector."
"1267","A Competitive and Sound Economy. Labour have been timid over the euro, leaving manufacturing, farming and tourism to suffer the effects of an uncompetitively high value of the pound."
"1268","We will:  Create a competitive and sound economy, enabling British euro entry subject to the decision of the British people in a referendum."
"1269","Membership of the euro at a competitive and sustainable rate would offer Britain considerable benefits."
"1270","It would end the exchange rate instability which has destroyed many thousands of jobs, safeguard the investment in hundreds of thousands of further jobs by overseas firms, and reduce the costs of trade with the rest of the EU."
"1271","Unlike the Conservatives, we believe the British people deserve the opportunity to have their say in a referendum."
"1272","Encourage sustainable economic development."
"1273","We will give local authorities greater powers to borrow and invest for local development, encourage the use of local exchange and trading systems, and promote volunteering."
"1274","Improve the infrastructure of the nations and regions of the UK."
"1275","We would allow the Scottish Parliament, the National Assembly for Wales, the Northern Ireland Assembly, the English regions and local authorities to borrow for investment directly from the market, subject to rules similar to those already established for central government."
"1277","Open and Honest Taxes. Schools, hospitals, pensions and the police desperately need further investment, and this is our priority."
"1278","We will be honest about the cost of the investment we wish to make and clear about the benefits this will bring."
"1279","We will:  Provide improvements in education costing more than £3 billion a year, funded by putting one penny on the basic rate of income tax."
"1280","Provide substantial immediate increases in pensions and raise investment in the NHS, funded by setting a new top tax rate of 50% on income over £100,000 a year and by closing loopholes in Capital Gains Tax."
"1281","To put this measure into perspective, for most of the Thatcher years the top rate was 60%, starting on substantially lower incomes."
"1282","Invest in the police and public transport by closing loopholes in Capital Gains Tax (CGT)."
"1283","We will abolish the CGT exemption on capital gains held at death (but maintain the present exemptions for transfers between spouses, and reintroduce indexation and retirement relief) and abolish the complex CGT taper introduced by Gordon Brown."
"1284","Send each household an annual Citizen's Tax Contract."
"1285","This would show in simple terms how much tax is being raised, what services are being delivered and why changes have been made."
"1286","It would oblige central government to provide the kind of information about expenditure and taxation which local government already sends out with Council Tax bills."
"1287","People will have a right to know how their taxes are being used and why."
"1288","Make taxation and spending policies clearer and more accountable."
"1289","We will require an annual Fiscal Assessment to be published sixty days before every budget by the Monetary Policy Committee of the Bank of England."
"1290","It would set out the current effect of tax policy on interest rates, and the anticipated impact in the year ahead of existing plans and likely alternatives."
"1291","This would make fiscal policy more transparent and open."
"1292","Promote better value for money."
"1293","Too many government programmes have been introduced in the past without proper analysis of pilot projects."
"1294","We will use evidence-based policy making to give the taxpayer better value for money."
"1295","As resources allow, we plan to:  Give taxpayers greater choice over how taxes are spent."
"1296","Taxpayers in each of the nations of the UK will be given a series of specific investment options and will be able to express their choice by returning a tear-off slip from their annual P60 forms."
"1297","They would be given the opportunity, say, to choose to give 1% of income tax (currently around £1 billion) money to hospitals or schools."
"1298","This measure will be introduced when revenues allow following consultation between the UK government and the nations and regions of the UK."
"1299","Remove taxation for the lowest paid."
"1300","We believe that people start paying tax at too low a level and will work to reduce the burden of taxation on the low paid."
"1301","Over time, we will cut the 10p tax rate to zero so nobody pays any tax on their earnings up to £6,500."
"1302","At present, this would take 1.4 million people on low incomes (1.1 million of whom are women) out of tax altogether."
"1303","Anyone earning less than £25,000 would pay less tax - even allowing for our 1p on education."
"1305","Setting You Free. Strengthen the independence of the Bank of England."
"1306","The Liberal Democrats were the only party to propose independence for the Bank at the last election."
"1307","Labour adopted our proposal, but we would go further."
"1308","We will make members of the Monetary Policy Committee more independent by giving them non-renewable terms and making them more representative of the UK as a whole."
"1309","We will also make the appointments system more open and transparent."
"1312","Green Action. Greening the Budget. We will publish a full 'Green Budget' assessment of every budget."
"1313","This will ensure that environmental priorities are at the heart of government spending plans, and that the Chancellor is held to account for making economic policy more sustainable."
"1315","Making the Polluter Pay. We regard it as essential to make a major shift in taxation from 'goods' like wealth creation which benefit Britain to 'bads' which are harmful like pollution."
"1316","We also want to support green technology and new environmental industries."
"1317","We will establish a Green Tax Commission to make clear recommendations on reforming the tax system, guaranteeing that increases in environmental taxes will be matched by tax cuts elsewhere."
"1318","Green taxation will involve taxing differently, not taxing more.  "
