sentenceid,manifestoid,sentence_text,area,scale,policy_area_gold_reason,Ncodes,EconNeg2,EconNeg1,Econ0,EconPos1,EconPos2,SocNeg2,SocNeg1,Soc0,SocPos1,SocPos2,Neither,propEcon,propSoc,propNone,propEconLeft,propEconMiddle,propEconRight,propSocLeft,propSocMiddle,propSocRight,gold_scale,expanded_gold_scale,gold_position
10009631,Con 1987,The Prime Minister's historic visit to Moscow was a major contribution to this.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009641,Con 1987,We shall welcome any move by the Soviet Union towards respect for basic human rights.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009651,Con 1987,But we must not lower our guard.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009671,Con 1987,Europe Grows in Strength. This Government has taken Britain from the sidelines into the mainstream of Europe.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009791,Con 1987,"We stood up to aggression in the Falklands and would do so again, if necessary.",None,Neutral,The reference to defense policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009801,Con 1987,We want normal relations with Argentina.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009811,Con 1987,We have made numerous proposals to that end.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009821,Con 1987,But we stand by our pledges to the Islanders.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009831,Con 1987,We will not negotiate on the sovereignty of the Falklands.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009841,Con 1987,"The Wider World. When other countries are prepared to act in good faith, the Conservative Government has shown the will and the diplomatic skill to find solutions to age-old conflicts and misunderstandings.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009851,Con 1987,"Our record of tackling long-standing problems in Hong Kong, Zimbabwe and Gibraltar demonstrates our determination to seek peaceful and imaginative settlements of difficult international disputes.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009861,Con 1987,We have played a prominent part in bringing Israel and the moderate Arab states closer to peace negotiations in the framework of an international conference.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009871,Con 1987,"We believe that the issues of Southern Africa, too, will be tackled best by dialogue, not violence.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009881,Con 1987,We want to see an end to apartheid in South Africa.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009891,Con 1987,"But trade and economic sanctions would only serve to entrench apartheid, increase the risk of bloodshed and inflict severe hardship on black South Africans without bringing a settlement any nearer.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009901,Con 1987,Negotiations between the leaders of the South African people are the best way to resolve the problems of that unhappy country.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010021,Con 1987,A Fateful Choice. For decades there was basic agreement between political parties on defence and foreign policy.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010031,Con 1987,That agreement was firmly in the national interest.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010041,Con 1987,It has been torn up by our opponents.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010051,Con 1987,"Labour's policy would mean not a secure Britain, but a neutralist Britain.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010061,Con 1987,And eventually for there can be no trifling with Soviet power a frightened and fellow-travelling Britain.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010071,Con 1987,The Liberals and Social Democrats would take us more slowly down that same disastrous road.,None,Neutral,The criticism of the other parties is general and not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010081,Con 1987,This election matters more for our safety and freedom than any election since the Second World War.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010091,Con 1987,Conclusion: The Way Forward. The proposals outlined in this manifesto are the extension of policies which have already proved outstandingly successful.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010101,Con 1987,Today Britain is a stable and well-governed country which exercises great influence in the world.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010111,Con 1987,"We seek the support of the British people to make this achievement truly secure, to build upon it and to extend its benefits to all.",None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010131,Con 1987,"No other party, presenting its manifesto proposals to the nation, has been able to support them with such a solid record of achievement.",None,Neutral,The criticism of the other parties is general and not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10010141,Con 1987,We commend them with confidence to the British people.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000001,LD 1987,"LIBERAL-SDP ALLIANCE: 1987. Britain United: The Time Has Come. FOREWARD: BRITAIN UNITED. The Alliance's vision is of a Britain united, a Britain confident, compassionate and competitive.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000031,LD 1987,"But we also know the task of drawing Britain together again can only be achieved through political, economic and social reform on a scale not contemplated in our country for over forty years.",None,Neutral,"The statement about reform is general, and makes no references to anything specific in the economic or social policy areas.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000041,LD 1987,"At the last election, about a third of the nation's voters didn't even both to turn out.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000051,LD 1987,It's hard to think of a more damning condemnation of politics in this country.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000061,LD 1987,But it's not difficult to understand why so many people feel cynical and uninterested.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000071,LD 1987,Since the last war the Tories and Labour have each had six turns at Government.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000081,LD 1987,Many honourable men and women on both sides have worked hard for the nation but the system has defeated all but a few.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000091,LD 1987,"Rigid dogmas, the overriding need for party unity, and indiscriminate three-line whips have all helped to create a climate of conflict and rancour.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000101,LD 1987,Listen to Parliamentary question time and count how many times the Speaker has to call for order.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000111,LD 1987,We've had forty years of yah-boo politics and where has it got us?,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000161,LD 1987,"For many, the situation seems hopeless.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000171,LD 1987,"Unable to contemplate five more years of uncaring government under Mrs Thatcher, they still do not trust the Labour Party.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000211,LD 1987,Many of these people feel that the Alliance is the answer - but they ask what chance does it have of changing things?,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000221,LD 1987,The answer is - every chance.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000231,LD 1987,"At the last election, the Alliance won nearly 8 million votes, little less than the Labour Party.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000241,LD 1987,"If just 72 more people in every 700 vote for the Alliance this time, we will be the single largest party in Parliament.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000251,LD 1987,"If just 5 more people in every 700 support us, we would have over 70 seats and almost certainly hold the balance of power.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000261,LD 1987,Think of it.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000271,LD 1987,Issues would be judged on their merits.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000281,LD 1987,We would curb the Tories' divisive policies and stop the destructive antics of the Labour Left.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000291,LD 1987,Politicians would be forced to listen to each other and work together.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000301,LD 1987,"The two-party, two-class pantomime would finally be over.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000311,LD 1987,It's not an impossible dream.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000321,LD 1987,It's closer now than at any time in our history.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000331,LD 1987,All you have to do to make it happen is to vote Alliance on June 17th.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000341,LD 1987,INTRODUCTION. There has never been an election like this in modern times.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000351,LD 1987,All the evidence and all the commentators confirm that it is a three-way contest which the Alliance enters from a position of unprecedented strength and promise.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000381,LD 1987,In any Government the policies which have been set out in the election programme can only tell part of the story of how they will behave in office.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000391,LD 1987,"It is at least as important to know and trust the values and principles for which they stand, and which will guide their response to the new events and new problems with which governments have to deal.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000401,LD 1987,"These values, we believe, are embodied in this Joint Programme.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000411,LD 1987,They are our guide-book for government:,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000541,LD 1987,"We believe that Government at all levels can be more open, more accountable, more fair and more in tune with the wishes of the people of this country if it is allowed to break free of the two-party system and the old class conflict which that system feeds.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000551,LD 1987,"Our country and its people deserve better, and here is how we believe it can be done.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000561,LD 1987,BETTER GOVERNMENT. Most of the problems facing our country cannot be solved unless we get better government.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000571,LD 1987,"That means government which can carry the people with it in its major policies, and it means government which the citizens can call to account.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000581,LD 1987,"Our system is currently failing in both respects, and it is getting worse.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000601,LD 1987,"First, we insist that the voting system should be reformed so that no minority - which is what Mrs. Thatcher's Party was at the last election - is given an inflated Parliamentary majority.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000611,LD 1987,"Fewer people voted Conservative at the last election than the one before, yet the system gave the absolute power of a massively increased majority to Mrs. Thatcher, and ensured that the House of Commons could be little more than a talking shop.",None,Neutral,The criticism of the other parties is general and not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000621,LD 1987,No wonder Labour leaders join with the present Conservative leadership in wanting to keep the old system - they can see that it offers the only hope of inflicting on the nation policies which the majority of the people reject.,None,Neutral,The criticism of the other parties is general and not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000631,LD 1987,"The Alliance will introduce community proportional representation, using the well-tried single transferable vote system with constituencies based on local communities.",None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000641,LD 1987,"This system also gives the voters the chance to show which candidates they prefer and would increase the opportunities for women to be elected to Parliament, and make the election of representatives of ethnic minorities more likely.",None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000651,LD 1987,"We will reform the voting system for local government on a similar basis, which is the real answer to the abuse of power by the Town Hall extremists.",None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000661,LD 1987,Fairly elected local councils can and should be entrusted with important responsibilities because they are not run as one party states.,None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000681,LD 1987,"we will introduce a new Great Reform Charter covering a range of specific legislation, all aimed at strengthening our democracy both locally and nationally.",None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000691,LD 1987,We will open the doors of government so that incompetence and deceit cannot be hidden behind them.,None,Neutral,The criticism of the other parties and current voting system is general and not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000731,LD 1987,We do not believe that Whitehall knows best.,None,Neutral,The criticism of the other parties is general and not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000741,LD 1987,British government has never been more centralised than it has become under Mrs. Thatcher.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000751,LD 1987,"In education, health and every aspect of local government, power has been taken over by Ministers.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000761,LD 1987,"As a result of what the Conservatives have done, an extremist government would have far more opportunities than ever before to control people's lives.",None,Neutral,The criticism of the other parties is general and not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000801,LD 1987,We will introduce a code for the public service and reassert the safeguards of ministerial responsibility and civil service impartiality which have been severely eroded under Mrs. Thatcher's Government as the handling of the Westland affair showed.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000811,LD 1987,We will devolve power to the nations and regions of Britain.,None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000821,LD 1987,"We aim to establish an elected Scottish Parliament, Welsh Senedd and elected regional assemblies throughout England.",None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000831,LD 1987,Public support is essential for progress to be made within the framework of an initial Devolution Act.,None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000841,LD 1987,The devolved structure will require a step-by-step process starting with establishing a Scottish Legislative Assembly with wide powers and self-government in her domestic affairs.,None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000851,LD 1987,This would be created within an overall framework in a devolution bill which sets out the objectives and principles for devolution of powers within the UK.,None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000861,LD 1987,"Wales already has a well established, but unaccountable, layer of devolved administration",None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000871,LD 1987,we therefore aim to create a Welsh Senedd and would publish an early Green Paper on its powers and responsibilities.,None,Neutral,"Decentralization policy concerns the transfer of powers from the center to the periphery, and does not directly involve economic social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000881,LD 1987,The abolition of the Greater London Council and the six metropolitan county councils has created a vacuum.,None,Neutral,The issue of the governance structure for London does not directly involve economic social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000891,LD 1987,London is now the only major capital city in the democratic world without a democratically elected local authority.,None,Neutral,The issue of the governance structure for London does not directly involve economic social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000901,LD 1987,"Greater London is of sufficient size and importance to be a region in itself and there is already widespread support for such a regional assembly, which should be established as soon as possible.",None,Neutral,The issue of the governance structure for London does not directly involve economic social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000911,LD 1987,"We shall publish an early Green Paper with proposals for an elected Greater London regional assembly and setting out the proposals, as the need and demand is established, for the creation of democratically elected regional governments in England.",None,Neutral,The issue of the governance structure for London does not directly involve economic social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000961,LD 1987,Parliament itself needs a shake-up.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000971,LD 1987,"A fair electoral system will have that effect but even under the present system many existing Parliamentary practices will not survive for long after this election, because three major political forces will be strongly represented.",None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000981,LD 1987,It will no longer be possible for two political parties to run the House of Commons to suit their own convenience.,None,Neutral,The reference to the electoral system is not about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20000991,LD 1987,We intend to put the control of parliamentary time in the hands of an All-Party Business Committee and to make much more use of select committees: we want widely-supported private members bills to have sufficient time to be debated and decided upon.,None,Neutral,"The sentence references parliamentary procedure, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001001,LD 1987,In recent years the House of Lords has proved the value of a second chamber by its careful scrutiny of bills which got little attention in the Commons and by its willingness to defeat the government on issues of national concern.,None,Neutral,"The sentence references the role of the House of Lords, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001011,LD 1987,But there can be no justification for basing the membership of the second chamber so largely on heredity and on the whim of Prime Ministers.,None,Neutral,"The sentence references the role of the House of Lords, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001021,LD 1987,The Alliance will work towards a reform of the second chamber linked with our devolution proposals so that it will include members elected from the regions and nations of Britain and will phase out the rights of hereditary peers to vote in the Lords.,None,Neutral,"The sentence references the role of the House of Lords, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001041,LD 1987,British Governments have sought to lull citizens into a false sense of security by claiming that our rights are protected by an unwritten constitution.,None,Neutral,"The sentence references the structure of the British constitution generally, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001191,LD 1987,The Great Reform Charter. Democracy in Britain did not just happen.,None,Neutral,"The sentence references the structure of the British constitution generally, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001201,LD 1987,It was the product of reform - reform against vested interests of both left and right.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001211,LD 1987,In 1832 Britain took the first step with the Great Reform Act.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001221,LD 1987,"Further instalments of reform followed in 1867, 1884, 1918 and 1928 before all men and women had gained the vote.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001231,LD 1987,"Yet, since then, our democracy has stood still despite the tremendous changes in the economy and society.",None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
20001241,LD 1987,The Alliance believes that it is time for a new era of reform.,None,Neutral,There is no specific reference to economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
